"Name","Link","Tags","Story Points","Status","Assignees","Wallet Address","Reward","Due Date","Activities"
"156 Mutant T","https://app.dework.xyz/metafactory/metaverse?taskId=4530257d-63a9-4323-ab2e-b5d44ccb0c66","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","50 USDC","","jin created on Dec 22, 2022 2:21 AM, Task completed on Dec 30, 2022 8:23 PM"
"155 MCON2 Longsleeve","https://app.dework.xyz/metafactory/metaverse?taskId=bf9e5b81-6690-4d15-94db-9380c412d20f","","","DONE","greymage","0x4539a7E0C54b9E033c006979f650Df1F6B25736d","100 USDC","","jin created on Dec 22, 2022 2:20 AM, Task completed on Jan 14, 2023 11:03 PM"
"154 Infinity Black Hoodie","https://app.dework.xyz/metafactory/metaverse?taskId=316b3dbc-e7c3-470f-8b9c-813cfcb257d9","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","100 USDC","","jin created on Dec 22, 2022 2:19 AM, Task completed on Dec 25, 2022 11:41 PM"
"153 Infinity White Tee","https://app.dework.xyz/metafactory/metaverse?taskId=b3ccf88e-3d5c-4891-a122-87162d79b692","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","50 USDC","","jin created on Dec 22, 2022 2:17 AM, Task completed on Dec 25, 2022 11:39 PM"
"152 MetaCartel Ventures Blood Mage Embroidery Tee","https://app.dework.xyz/metafactory/metaverse?taskId=40afc091-94ea-40ea-93c5-f2a997f9254e","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","50 USDC","","jin created on Dec 22, 2022 2:16 AM, Task completed on Jan 14, 2023 8:21 PM"
"149 0xmon dad hat","https://app.dework.xyz/metafactory/metaverse?taskId=611f491f-dc1d-43be-b4d7-b65bafa87a19","","","DONE","jin,greymage","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F,0x4539a7E0C54b9E033c006979f650Df1F6B25736d","100 USDC","","jin created on Dec 22, 2022 2:14 AM, Task completed on Jan 11, 2023 3:50 AM"
"148 IHaveKnown L/S Tee","https://app.dework.xyz/metafactory/metaverse?taskId=6f2b8a48-45fd-497b-bed2-8f0e85ee91a8","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","100 USDC","","jin created on Dec 22, 2022 2:12 AM, Task completed on Dec 30, 2022 8:28 PM"
"147 "Hoodlie"","https://app.dework.xyz/metafactory/metaverse?taskId=4bf6fb77-bd16-410f-8aa5-4721b320ec02","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","100 USDC","","jin created on Dec 22, 2022 2:11 AM, Task completed on Dec 30, 2022 8:22 PM"
"145 - Swaps Tshirts x2","https://app.dework.xyz/metafactory/metaverse?taskId=d2b12bf1-d2d8-4f86-9011-618517d18da0","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","100 USDC","","jin created on Dec 22, 2022 2:08 AM, Task completed on Jan 14, 2023 8:21 PM"
"140 - AirSwap 2021 Hoodie","https://app.dework.xyz/metafactory/metaverse?taskId=426828af-9447-4847-a78c-253eaf6e1866","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","100 USDC","","jin created on Dec 22, 2022 1:52 AM, Task completed on Dec 25, 2022 11:35 PM"
"138 "XXX" Tshirt","https://app.dework.xyz/metafactory/metaverse?taskId=62f0ed9f-b9b5-4217-a4eb-0195e938a65f","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","50 USDC","","jin created on Dec 22, 2022 1:50 AM, Task completed on Dec 30, 2022 8:22 PM"
"132 Fractalized Tshirt","https://app.dework.xyz/metafactory/metaverse?taskId=cd14180a-3d57-4566-bafa-67d856186d1b","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","50 USDC","","jin created on Dec 22, 2022 1:43 AM, Task completed on Jan 14, 2023 10:19 PM"
"131 Chest Crest Black Tshirt","https://app.dework.xyz/metafactory/metaverse?taskId=4665d97f-71f1-44a1-9a20-1041ca156fe2","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","50 USDC","","jin created on Dec 22, 2022 1:41 AM, Task completed on Jan 14, 2023 10:17 PM"
"130 Chest Crest Red Tshirt","https://app.dework.xyz/metafactory/metaverse?taskId=4182b516-1d33-479e-a0e7-8091748c9736","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","50 USDC","","jin created on Dec 22, 2022 1:40 AM, Task completed on Jan 14, 2023 10:16 PM"
"129 Twisted Joggers","https://app.dework.xyz/metafactory/metaverse?taskId=463bea3d-a9db-4e82-80f6-ee260491ca35","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","100 USDC","","jin created on Dec 22, 2022 1:38 AM, Task completed on Jan 16, 2023 12:19 AM"
"127 Yam Jams","https://app.dework.xyz/metafactory/metaverse?taskId=e1c4b5d7-9640-4217-8baa-b330c7d1ddf1","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","100 USDC","","jin created on Dec 22, 2022 1:35 AM, Task completed on Dec 30, 2022 8:41 PM"
"124 Unknown Traveler Tank Top","https://app.dework.xyz/metafactory/metaverse?taskId=4ef31e8a-d381-4308-8faf-5d5e6bed40a3","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","100 USDC","","jin created on Dec 22, 2022 1:32 AM, Task completed on Jan 15, 2023 8:29 PM"
"122 Vegas Baby Jogger","https://app.dework.xyz/metafactory/metaverse?taskId=16facd20-0c62-46ea-9b92-65d34d5ca4f3","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","100 USDC","","jin created on Dec 22, 2022 1:29 AM, Task completed on Jan 3, 2023 1:34 AM"
"117 Gridlock Light","https://app.dework.xyz/metafactory/metaverse?taskId=c750d52d-9e6a-4d23-953b-50189e2464c2","","","DONE","greymage","0x4539a7E0C54b9E033c006979f650Df1F6B25736d","100 USDC","","jin created on Dec 22, 2022 1:21 AM, Task completed on Jan 13, 2023 11:40 PM"
"116 Gridlock Dark","https://app.dework.xyz/metafactory/metaverse?taskId=ae5c8cbb-0050-47cb-8da9-9da384d856cc","","","DONE","greymage","0x4539a7E0C54b9E033c006979f650Df1F6B25736d","100 USDC","","jin created on Dec 22, 2022 1:20 AM, Task completed on Jan 13, 2023 11:40 PM"
"114 Castle Hoodie (Raid Guild)","https://app.dework.xyz/metafactory/metaverse?taskId=2ffad0cb-a0b1-49ca-9744-9ef0463d1f4f","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","100 USDC","","jin created on Dec 22, 2022 1:18 AM, Task completed on Dec 25, 2022 11:33 PM"
"112 - Hashonista Tshirt","https://app.dework.xyz/metafactory/metaverse?taskId=83e7f55b-584a-4ee9-9525-2c2b2d4ebe10","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","50 USDC","","jin created on Dec 22, 2022 1:16 AM, Task completed on Dec 30, 2022 8:21 PM"
"111 ETHDenver GWEI Shirt","https://app.dework.xyz/metafactory/metaverse?taskId=51be5581-d748-4bdb-a12f-c2746cad662e","","","DONE","greymage","0x4539a7E0C54b9E033c006979f650Df1F6B25736d","50 USDC","","jin created on Dec 22, 2022 1:14 AM, Task completed on Jan 17, 2023 7:00 PM"
"109 - Forefront Genesis Longsleeve","https://app.dework.xyz/metafactory/metaverse?taskId=ce8fd55d-3cc9-49a0-ae01-34a03740b765","","","DONE","greymage","0x4539a7E0C54b9E033c006979f650Df1F6B25736d","100 USDC","","jin created on Dec 21, 2022 10:28 PM, Task completed on Jan 14, 2023 2:45 PM"
"108 - Polish sleeveless hoodie","https://app.dework.xyz/metafactory/metaverse?taskId=4cd9f975-5725-4fd5-a52b-f66746a2c39b","good first issue","","DONE","greymage","0x4539a7E0C54b9E033c006979f650Df1F6B25736d","75 USDC","","jin created on Dec 21, 2022 10:25 PM, Task completed on Jan 10, 2023 3:04 PM"
"107 - #RAISETHECAPS Hat","https://app.dework.xyz/metafactory/metaverse?taskId=f94e8c6c-79bb-4528-b1bd-b82e8cb5966a","good first issue","","DONE","greymage","0x4539a7E0C54b9E033c006979f650Df1F6B25736d","100 USDC","","jin created on Dec 21, 2022 10:20 PM, Task completed on Jan 11, 2023 3:42 PM"
"106 - Sushi Gradient","https://app.dework.xyz/metafactory/metaverse?taskId=db57aca9-c015-4aaa-b0ef-37fbb3aef3ec","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","100 USDC","","jin created on Dec 21, 2022 10:18 PM, Task completed on Dec 25, 2022 11:31 PM"
"104 - Quadratic joggers","https://app.dework.xyz/metafactory/metaverse?taskId=b0ef5c99-b20c-409c-8450-19d9adc5f1e1","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","100 USDC","","jin created on Dec 21, 2022 10:13 PM, Task completed on Jan 15, 2023 8:31 PM"
"103 - Twisted Tapestry","https://app.dework.xyz/metafactory/metaverse?taskId=57dfa60c-e3d8-43a9-8385-ed56adc1af09","","","DONE","greymage","0x4539a7E0C54b9E033c006979f650Df1F6B25736d","100 USDC","","jin created on Dec 21, 2022 10:12 PM, Task completed on Feb 11, 2023 11:29 PM"
"100 - Rai Hoodie","https://app.dework.xyz/metafactory/metaverse?taskId=342900b2-db28-4df5-bbf6-73c7ae64f8c2","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","100 USDC","","jin created on Dec 21, 2022 10:05 PM, Task completed on Dec 30, 2022 12:33 PM"
"97 - dot matrix hoodie","https://app.dework.xyz/metafactory/metaverse?taskId=fecd90cb-ec8f-4973-a33b-22d24ff87f2b","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","100 USDC","","jin created on Dec 21, 2022 10:00 PM, Task completed on Dec 30, 2022 8:20 PM"
"91 Meme Cola Hoodie","https://app.dework.xyz/metafactory/metaverse?taskId=feb0e10d-1556-461a-a564-a7d57b32c810","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","100 USDC","","jin created on Dec 21, 2022 9:53 PM, Task completed on Dec 25, 2022 11:29 PM"
"89 - SporkDAO Tshirt","https://app.dework.xyz/metafactory/metaverse?taskId=0a7f29c7-2872-4410-be94-438db871da8e","good first issue","","DONE","greymage","0x4539a7E0C54b9E033c006979f650Df1F6B25736d","50 USDC","","jin created on Dec 21, 2022 9:48 PM, Task completed on Jan 11, 2023 3:51 AM"
"88 - BuffiGWEI T-shirt","https://app.dework.xyz/metafactory/metaverse?taskId=51ad05b0-5fe9-43e8-8f89-87cd9053fdce","good first issue","","DONE","greymage","0x4539a7E0C54b9E033c006979f650Df1F6B25736d","50 USDC","","jin created on Dec 21, 2022 9:44 PM, Task completed on Jan 11, 2023 3:46 AM"
"77 - Phuture Finance Hoodie","https://app.dework.xyz/metafactory/metaverse?taskId=dd37a80a-7afb-4bff-8a1d-d0b8164a1f25","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","100 USDC","","jin created on Dec 21, 2022 9:10 PM, Task completed on Dec 25, 2022 11:05 PM"
"76 - Robo Patch T-shirt","https://app.dework.xyz/metafactory/metaverse?taskId=e4813be5-4fdc-4569-a658-2daf84b776dc","","","DONE","greymage","0x4539a7E0C54b9E033c006979f650Df1F6B25736d","50 USDC","","jin created on Dec 21, 2022 8:59 PM, Task completed on Jan 10, 2023 4:13 PM"
"74 Embroidered Cap","https://app.dework.xyz/metafactory/metaverse?taskId=0418353b-c209-497a-8a9f-8f8bb50e887b","good first issue","","DONE","greymage","0x4539a7E0C54b9E033c006979f650Df1F6B25736d","100 USDC","","jin created on Dec 3, 2022 9:45 PM, Task completed on Jan 13, 2023 11:46 PM"
"73 grid socks","https://app.dework.xyz/metafactory/metaverse?taskId=f548fea6-d91f-426b-aa32-839744e43fbe","","","DONE","-ˋˏ kiiba ˎˊ-","0x0e3a41217d8C291081598c46d738AaAf5Be3907e","100 USDC","","jin created on Dec 3, 2022 9:44 PM, Task completed on May 31, 2023 2:25 PM"
"71 ultrasoundsummer swim shorts","https://app.dework.xyz/metafactory/metaverse?taskId=160af421-deb3-4237-b24d-a5525b8143be","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","100 USDC","","jin created on Dec 3, 2022 8:41 PM, Task completed on Jan 14, 2023 8:19 PM"
"70 phuture finance tee","https://app.dework.xyz/metafactory/metaverse?taskId=9b0eb350-f6c7-4882-acc0-b5f0a56cfde4","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","50 USDC","","jin created on Dec 3, 2022 8:14 PM, Task completed on Dec 25, 2022 11:02 PM"
"66 ultrasoundsummer womens shorts","https://app.dework.xyz/metafactory/metaverse?taskId=b910c309-5977-4cc0-8149-82f6e27ef245","","","DONE","7oroy.eth,jin","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313,0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","100 USDC","","jin created on Dec 3, 2022 7:59 PM, Task completed on Jan 14, 2023 8:19 PM"
"64 Fill 'em All Hoodie","https://app.dework.xyz/metafactory/metaverse?taskId=25879cbf-7d04-4f71-974b-7e06b506222f","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","100 USDC","","jin created on Dec 3, 2022 7:56 PM, Task completed on Dec 21, 2022 8:00 PM"
"63 Skatenonymous Tee","https://app.dework.xyz/metafactory/metaverse?taskId=0f7f91a5-8a98-4fb8-8303-6ae7f6b34504","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","100 USDC","","jin created on Dec 3, 2022 7:53 PM, Task completed on Dec 21, 2022 8:06 PM"
"62 Game of Cones longsleeve","https://app.dework.xyz/metafactory/metaverse?taskId=88721b21-d39d-486e-b7a1-9dd973e8420d","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","100 USDC","","jin created on Dec 3, 2022 7:51 PM, Task completed on Dec 21, 2022 8:09 PM"
"55 DopeShirt","https://app.dework.xyz/metafactory/metaverse?taskId=4e689144-5831-48ae-800b-af15ffcd4359","good first issue","","DONE","jin,greymage","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F,0x4539a7E0C54b9E033c006979f650Df1F6B25736d","50 USDC","","jin created on Dec 3, 2022 7:35 PM, Task completed on Jan 11, 2023 3:51 AM"
"54 MCON Pixel Wave tee","https://app.dework.xyz/metafactory/metaverse?taskId=289e61fb-fca8-4786-8f9a-4405507e6f24","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","50 USDC","","jin created on Dec 3, 2022 7:34 PM, Task completed on Dec 30, 2022 8:26 PM"
"53 $WORK vest","https://app.dework.xyz/metafactory/metaverse?taskId=b9b2ee36-58de-4c63-9382-2ecd10b07ed1","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","100 USDC","","jin created on Dec 3, 2022 7:31 PM, Task completed on Jan 3, 2023 4:22 PM"
"50 LeXpunK Ape Together Hoodie","https://app.dework.xyz/metafactory/metaverse?taskId=b924a2d0-3fb7-4750-9edf-6ec91d4b4478","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","100 USDC","","jin created on Dec 3, 2022 7:15 PM, Task completed on Dec 25, 2022 11:02 PM"
"48 Beeple Tshirt","https://app.dework.xyz/metafactory/metaverse?taskId=4bf5b0aa-6a13-4ef3-86f1-f0a1a112754d","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","100 USDC","","jin created on Dec 2, 2022 12:15 AM, Task completed on Dec 30, 2022 8:18 PM"
"47 “Automata” Sneakers","https://app.dework.xyz/metafactory/metaverse?taskId=3298c525-6787-4b65-8508-fcabd372217a","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","100 USDC","","jin created on Dec 1, 2022 11:50 PM, Task completed on Jan 16, 2023 2:35 AM"
"45 constellation socks","https://app.dework.xyz/metafactory/metaverse?taskId=af05e962-3558-4f8f-8fef-a61ddd3ca9cc","","","DONE","-ˋˏ kiiba ˎˊ-","0x0e3a41217d8C291081598c46d738AaAf5Be3907e","50 USDC","","jin created on Dec 1, 2022 11:48 PM, Task completed on Jun 1, 2023 5:05 PM"
"41 "Balancer VIP" Hoodie","https://app.dework.xyz/metafactory/metaverse?taskId=38df33f7-e76c-4c4a-b609-94589053f3cb","","","BACKLOG","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","","","jin created on Dec 1, 2022 11:44 PM"
"39 MVMF VoxTees penguin","https://app.dework.xyz/metafactory/metaverse?taskId=ac587f6c-d7c4-46eb-8edd-8bd484fa85cf","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","25 USDC","","jin created on Dec 1, 2022 11:40 PM, Task completed on Dec 30, 2022 8:17 PM"
"38 MVMF VoxTees Alien","https://app.dework.xyz/metafactory/metaverse?taskId=afd266de-1213-49a4-8942-0e9392e08097","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","100 USDC","","jin created on Dec 1, 2022 11:39 PM, Task completed on Dec 21, 2022 8:10 PM"
"37 MVMF VoxTees Island","https://app.dework.xyz/metafactory/metaverse?taskId=081a23e4-3335-4480-b321-b9591a57107e","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","100 USDC","","jin created on Dec 1, 2022 11:38 PM, Task completed on Dec 21, 2022 8:12 PM"
"32 Boson Hoodie","https://app.dework.xyz/metafactory/metaverse?taskId=ed7b7d13-f66a-4b0f-83b0-f2c577dbbf65","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","100 USDC","","jin created on Dec 1, 2022 11:33 PM, Task completed on Jan 17, 2023 6:59 PM"
"29 Sweatshirt","https://app.dework.xyz/metafactory/metaverse?taskId=04ea90dc-2a5f-49cd-87d6-9536a1bcd9d1","","","DONE","7oroy.eth","0x1aF6c03400bFA69a8aED03f0e39f8aEDd4C95313","100 USDC","","jin created on Dec 1, 2022 11:22 PM, Task completed on Dec 21, 2022 8:15 PM"
"28 D_D hoodie","https://app.dework.xyz/metafactory/metaverse?taskId=f7a331ae-dfd9-4d7f-8339-42015d382240","","","DONE","jin","0x4f074f7F08C8eFC5d3d7c056D0dCB443AC17934F","","","jin created on Dec 1, 2022 11:13 PM, Task completed on Dec 1, 2022 11:18 PM"
